[2025-06-18 21:08:54] [INFO    ] discord.client: logging in using static token
[2025-06-18 21:09:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 7, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-19T01:09:05.084000+00:00', 'pinned': False, 'nonce': '12167818062746651072', 'mentions': [{'username': 'exoboy550', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-19T00:54:02.787014+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1103468763753500702', 'global_name': '𝙺𝙽𝚁 !?', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ed01abf614614b735c398836113b04c5'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1384620473303830572'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-17T19:47:25.951222+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1385063808065867847', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': "🕹️ It's <@1103468763753500702>'s turn!", 'components': [], 'channel_type': 0, 'channel_id': '911800348925124668', 'author': {'username': 'klutch', 'public_flags': 0, 'primary_guild': None, 'id': '1384614929071345816', 'global_name': None, 'discriminator': '1444', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '73a9bf3c9c1905c024f43d7b9de899a9'}, 'attachments': [], 'guild_id': '907801725770010665'}}
[2025-06-18 21:09:04] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:09:04] [DEBUG   ] discord.client: Dispatching event message
[2025-06-18 21:09:04] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/911800348925124668/messages with {"content":"\ud83d\udd79\ufe0f It's <@1103468763753500702>'s turn!","components":[],"nonce":"12167818062746651072","enforce_nonce":true,"tts":false} has returned 200
[2025-06-18 21:09:04] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/911800348925124668/messages has received {'type': 0, 'content': "🕹️ It's <@1103468763753500702>'s turn!", 'mentions': [{'id': '1103468763753500702', 'username': 'exoboy550', 'avatar': 'ed01abf614614b735c398836113b04c5', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 0, 'global_name': '𝙺𝙽𝚁 !?', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': '#000000', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-06-19T01:09:05.084000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1385063808065867847', 'channel_id': '911800348925124668', 'author': {'id': '1384614929071345816', 'username': 'klutch', 'avatar': '73a9bf3c9c1905c024f43d7b9de899a9', 'discriminator': '1444', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '12167818062746651072'}
[2025-06-18 21:09:04] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-06-18 21:09:36] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 7.
[2025-06-18 21:09:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-06-18 21:09:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 8, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTM4NTA2Mzk5MTAyNTMzNjM5MTphc05UN2ExMFRvenZnZjRLU2NMYzV0UWlLSXVZOUlJeVI4UHUwNnJSR0VaZHFodXBkb1lReXNFbVJvVXBudFdXT28zOFVJUUJNY25sa0tXSGs2QUpMbU5lTkxHY2lyRmZBU3ZmczFFa3V3U3NSWHZ3dG1YMVA0VEZiOFpyclZlUw', 'message': {'type': 0, 'tts': False, 'timestamp': '2025-06-19T01:09:04.883000+00:00', 'pinned': False, 'mentions': [{'username': 'jjjjjjj9481', 'public_flags': 0, 'primary_guild': None, 'id': '1052740230664433704', 'global_name': 'jjjjjjj', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4467d200b560ae397818d0dbcd8c876f'}, {'username': 'exoboy550', 'public_flags': 0, 'primary_guild': None, 'id': '1103468763753500702', 'global_name': '𝙺𝙽𝚁 !?', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ed01abf614614b735c398836113b04c5'}], 'mention_roles': [], 'mention_everyone': False, 'id': '1385063807222808728', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '🎮 Tic-Tac-Toe started by <@1052740230664433704> with <@1103468763753500702>!', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 2, 'label': '⬜', 'id': 2, 'custom_id': 'f95d76efe30fa57b09fd046f59e4bffe'}, {'type': 2, 'style': 2, 'label': '⬜', 'id': 3, 'custom_id': '6399d45a148a6682c43834f26de5be49'}, {'type': 2, 'style': 2, 'label': '⬜', 'id': 4, 'custom_id': '7842cdc3ecfcc293e62ce953cf5d014d'}]}, {'type': 1, 'id': 5, 'components': [{'type': 2, 'style': 2, 'label': '⬜', 'id': 6, 'custom_id': '497ab67a24589aa37a3bddf340b28ffc'}, {'type': 2, 'style': 2, 'label': '⬜', 'id': 7, 'custom_id': '0783bf891dd9acb43dfe70bef21a1340'}, {'type': 2, 'style': 2, 'label': '⬜', 'id': 8, 'custom_id': 'dbb2ec4d1c613193779263604f3f46f2'}]}, {'type': 1, 'id': 9, 'components': [{'type': 2, 'style': 2, 'label': '⬜', 'id': 10, 'custom_id': '695499771bb47169213e71f417c2f518'}, {'type': 2, 'style': 2, 'label': '⬜', 'id': 11, 'custom_id': '2cb61ccc70222ada591a30e5b420727b'}, {'type': 2, 'style': 2, 'label': '⬜', 'id': 12, 'custom_id': 'f2f58bb80b0c6d12764b0aad736695ad'}]}], 'channel_id': '911800348925124668', 'author': {'username': 'klutch', 'public_flags': 0, 'primary_guild': None, 'id': '1384614929071345816', 'global_name': None, 'discriminator': '1444', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '73a9bf3c9c1905c024f43d7b9de899a9'}, 'attachments': []}, 'member': {'user': {'username': 'exoboy550', 'public_flags': 0, 'primary_guild': None, 'id': '1103468763753500702', 'global_name': '𝙺𝙽𝚁 !?', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ed01abf614614b735c398836113b04c5'}, 'unusual_dm_activity_until': None, 'roles': [], 'premium_since': None, 'permissions': '2251799813685247', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-19T00:54:02.787000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1385063991025336391', 'guild_locale': 'en-US', 'guild_id': '907801725770010665', 'guild': {'locale': 'en-US', 'id': '907801725770010665', 'features': []}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'id': 12, 'custom_id': 'f2f58bb80b0c6d12764b0aad736695ad', 'component_type': 2}, 'context': 0, 'channel_id': '911800348925124668', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permissions': '2251799813685247', 'parent_id': None, 'nsfw': False, 'name': 'h', 'last_message_id': '1385063808065867847', 'id': '911800348925124668', 'guild_id': '907801725770010665', 'flags': 0}, 'authorizing_integration_owners': {'0': '907801725770010665'}, 'attachment_size_limit': 10485760, 'application_id': '1384614929071345816', 'app_permissions': '2251799813685247'}}
[2025-06-18 21:09:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:09:48] [DEBUG   ] discord.client: Dispatching event interaction
[2025-06-18 21:09:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 9, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-19T01:09:04.883000+00:00', 'position': 0, 'pinned': False, 'mentions': [{'username': 'jjjjjjj9481', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-18T05:27:54.073000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1052740230664433704', 'global_name': 'jjjjjjj', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4467d200b560ae397818d0dbcd8c876f'}, {'username': 'exoboy550', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-19T00:54:02.787014+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1103468763753500702', 'global_name': '𝙺𝙽𝚁 !?', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ed01abf614614b735c398836113b04c5'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1384620473303830572'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-17T19:47:25.951222+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1385063807222808728', 'flags': 0, 'embeds': [], 'edited_timestamp': '2025-06-19T01:09:48.928007+00:00', 'content': '🎮 Tic-Tac-Toe started by <@1052740230664433704> with <@1103468763753500702>!', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 2, 'label': '⬜', 'id': 2, 'custom_id': 'f95d76efe30fa57b09fd046f59e4bffe'}, {'type': 2, 'style': 2, 'label': '⬜', 'id': 3, 'custom_id': '6399d45a148a6682c43834f26de5be49'}, {'type': 2, 'style': 2, 'label': '⬜', 'id': 4, 'custom_id': '7842cdc3ecfcc293e62ce953cf5d014d'}]}, {'type': 1, 'id': 5, 'components': [{'type': 2, 'style': 2, 'label': '⬜', 'id': 6, 'custom_id': '497ab67a24589aa37a3bddf340b28ffc'}, {'type': 2, 'style': 2, 'label': '⬜', 'id': 7, 'custom_id': '0783bf891dd9acb43dfe70bef21a1340'}, {'type': 2, 'style': 2, 'label': '⬜', 'id': 8, 'custom_id': 'dbb2ec4d1c613193779263604f3f46f2'}]}, {'type': 1, 'id': 9, 'components': [{'type': 2, 'style': 2, 'label': '⬜', 'id': 10, 'custom_id': '695499771bb47169213e71f417c2f518'}, {'type': 2, 'style': 2, 'label': '⬜', 'id': 11, 'custom_id': '2cb61ccc70222ada591a30e5b420727b'}, {'type': 2, 'style': 2, 'label': '⭕', 'id': 12, 'disabled': True, 'custom_id': 'f2f58bb80b0c6d12764b0aad736695ad'}]}], 'channel_type': 0, 'channel_id': '911800348925124668', 'author': {'username': 'klutch', 'public_flags': 0, 'primary_guild': None, 'id': '1384614929071345816', 'global_name': None, 'discriminator': '1444', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '73a9bf3c9c1905c024f43d7b9de899a9'}, 'attachments': [], 'guild_id': '907801725770010665'}}
[2025-06-18 21:09:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:09:48] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-06-18 21:09:48] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-06-18 21:09:48] [DEBUG   ] discord.webhook.async_: Webhook ID 1385063991025336391 with POST https://discord.com/api/v10/interactions/1385063991025336391/aW50ZXJhY3Rpb246MTM4NTA2Mzk5MTAyNTMzNjM5MTphc05UN2ExMFRvenZnZjRLU2NMYzV0UWlLSXVZOUlJeVI4UHUwNnJSR0VaZHFodXBkb1lReXNFbVJvVXBudFdXT28zOFVJUUJNY25sa0tXSGs2QUpMbU5lTkxHY2lyRmZBU3ZmczFFa3V3U3NSWHZ3dG1YMVA0VEZiOFpyclZlUw/callback has returned status code 200
[2025-06-18 21:09:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 10, 'op': 0, 'd': {'webhook_id': '1384614929071345816', 'type': 19, 'tts': False, 'timestamp': '2025-06-19T01:09:49.094000+00:00', 'position': 0, 'pinned': False, 'message_reference': {'type': 0, 'message_id': '1385063807222808728', 'guild_id': '907801725770010665', 'channel_id': '911800348925124668'}, 'mentions': [{'username': 'jjjjjjj9481', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-18T05:27:54.073000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1052740230664433704', 'global_name': 'jjjjjjj', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4467d200b560ae397818d0dbcd8c876f'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1384620473303830572'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-17T19:47:25.951222+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'exoboy550', 'public_flags': 0, 'primary_guild': None, 'id': '1103468763753500702', 'global_name': '𝙺𝙽𝚁 !?', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ed01abf614614b735c398836113b04c5'}, 'type': 3, 'original_response_message_id': '1385063807222808728', 'interacted_message_id': '1385063807222808728', 'id': '1385063991025336391', 'authorizing_integration_owners': {'0': '907801725770010665'}}, 'id': '1385063992657182810', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': "<@1052740230664433704>, it's your turn!", 'components': [], 'channel_type': 0, 'channel_id': '911800348925124668', 'author': {'username': 'klutch', 'public_flags': 0, 'primary_guild': None, 'id': '1384614929071345816', 'global_name': None, 'discriminator': '1444', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '73a9bf3c9c1905c024f43d7b9de899a9'}, 'attachments': [], 'application_id': '1384614929071345816', 'guild_id': '907801725770010665'}}
[2025-06-18 21:09:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-18 21:09:48] [DEBUG   ] discord.client: Dispatching event message
[2025-06-18 21:09:48] [DEBUG   ] discord.webhook.async_: Webhook ID 1384614929071345816 with POST https://discord.com/api/v10/webhooks/1384614929071345816/aW50ZXJhY3Rpb246MTM4NTA2Mzk5MTAyNTMzNjM5MTphc05UN2ExMFRvenZnZjRLU2NMYzV0UWlLSXVZOUlJeVI4UHUwNnJSR0VaZHFodXBkb1lReXNFbVJvVXBudFdXT28zOFVJUUJNY25sa0tXSGs2QUpMbU5lTkxHY2lyRmZBU3ZmczFFa3V3U3NSWHZ3dG1YMVA0VEZiOFpyclZlUw has returned status code 200
[2025-06-18 21:09:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 11, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTM4NTA2NDAwMjUxMzUzOTE5MzpIaXFqZVBmZW15VUlXdlBjQWNaSzJNcXJnZlJpdkJKcDhUWGdtRlZRTm9NNEhFemw4alNMZFF3OUpmNk9md0hUNXdqVGxibkdNbTlWa1dlN0Nsb0FWR2hwR0pTUTY4czJ2V3d0cHBaVVlmTVZlZ2VFbGllbllwdkFQRVdmaXVNbg', 'message': {'type': 0, 'tts': False, 'timestamp': '2025-06-19T01:09:04.883000+00:00', 'pinned': False, 'mentions': [{'username': 'jjjjjjj9481', 'public_flags': 0, 'primary_guild': None, 'id': '1052740230664433704', 'global_name': 'jjjjjjj', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4467d200b560ae397818d0dbcd8c876f'}, {'username': 'exoboy550', 'public_flags': 0, 'primary_guild': None, 'id': '1103468763753500702', 'global_name': '𝙺𝙽𝚁 !?', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'ed01abf614614b735c398836113b04c5'}], 'mention_roles': [], 'mention_everyone': False, 'id': '1385063807222808728', 'flags': 0, 'embeds': [], 'edited_timestamp': '2025-06-19T01:09:48.928000+00:00', 'content': '🎮 Tic-Tac-Toe started by <@1052740230664433704> with <@1103468763753500702>!', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 2, 'label': '⬜', 'id': 2, 'custom_id': 'f95d76efe30fa57b09fd046f59e4bffe'}, {'type': 2, 'style': 2, 'label': '⬜', 'id': 3, 'custom_id': '6399d45a148a6682c43834f26de5be49'}, {'type': 2, 'style': 2, 'label': '⬜', 'id': 4, 'custom_id': '7842cdc3ecfcc293e62ce953cf5d014d'}]}, {'type': 1, 'id': 5, 'components': [{'type': 2, 'style': 2, 'label': '⬜', 'id': 6, 'custom_id': '497ab67a24589aa37a3bddf340b28ffc'}, {'type': 2, 'style': 2, 'label': '⬜', 'id': 7, 'custom_id': '0783bf891dd9acb43dfe70bef21a1340'}, {'type': 2, 'style': 2, 'label': '⬜', 'id': 8, 'custom_id': 'dbb2ec4d1c613193779263604f3f46f2'}]}, {'type': 1, 'id': 9, 'components': [{'type': 2, 'style': 2, 'label': '⬜', 'id': 10, 'custom_id': '695499771bb47169213e71f417c2f518'}, {'type': 2, 'style': 2, 'label': '⬜', 'id': 11, 'custom_id': '2cb61ccc70222ada591a30e5b420727b'}, {'type': 2, 'style': 2, 'label': '⭕', 'id': 12, 'disabled': True, 'custom_id': 'f2f58bb80b0c6d12764b0aad736695ad'}]}], 'channel_id': '911800348925124668', 'author': {'username': 'klutch', 'public_flags': 0, 'primary_guild': None, 'id': '1384614929071345816', 'global_name': None, 'discriminator': '1444', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '73a9bf3c9c1905c024f43d7b9de899a9'}, 'attachments': []}, 'member': {'user': {'username': 'jjjjjjj9481', 'public_flags': 0, 'primary_guild': None, 'id': '1052740230664433704', 'global_name': 'jjjjjjj', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4467d200b560ae397818d0dbcd8c876f'}, 'unusual_dm_activity_until': None, 'roles': [], 'premium_since': None, 'permissions': '2251799813685247', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-18T05:27:54.073000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1385064002513539193', 'guild_locale': 'en-US', 'guild_id': '907801725770010665', 'guild': {'locale': 'en-US', 'id': '907801725770010665', 'features': []}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'id': 7, 'custom_id': '0783bf891dd9acb43dfe70bef21a1340', 'component_type': 2}, 'context': 0, 'channel_id': '911800348925124668', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permissions': '2251799813685247', 'parent_id': None, 'nsfw': False, 'name': 'h', 'last_message_id': '1385063992657182810', 'id': '911800348925124668', 'guild_id': '907801725770010665', 'flags': 0}, 'authorizing_integration_owners': {'0': '907801725770010665'}, 'attachment_size_limit': 10485760, 'application_id': '1384614929071345816', 'app_permissions': '2251799813685247'}}
